YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 04 07 08 00 150  6.0  7.0 99.00 99.00 99.00 999 1016.0  21.3  22.9 999.0 99.0  2.12
2005 04 07 09 00 150  6.0  7.0 99.00 99.00 99.00 999 1015.6  20.9  22.7 999.0 99.0  1.67
2005 04 07 10 00 140  7.0  9.0 99.00 99.00 99.00 999 1015.3  20.7  22.5 999.0 99.0  1.21
2005 04 07 11 00 140  7.0  8.0 99.00 99.00 99.00 999 1015.1  20.3  22.4 999.0 99.0  0.79
2005 04 07 12 00 150  7.0  9.0 99.00 99.00 99.00 999 1015.0  21.1  22.3 999.0 99.0  0.43
2005 04 07 13 00 150  8.0  9.0 99.00 99.00 99.00 999 1014.9  21.7  22.3 999.0 99.0  0.14
2005 04 07 14 00 160  9.0 11.0 99.00 99.00 99.00 999 1013.7  23.1  22.4 999.0 99.0 -0.02
2005 04 07 15 00 170  9.0 11.0 99.00 99.00 99.00 999 1013.5  24.2  22.4 999.0 99.0  0.16
2005 04 07 16 00 170  9.0 10.0 99.00 99.00 99.00 999 1013.4  24.7  22.6 999.0 99.0  0.61
2005 04 07 17 00 160 10.0 12.0 99.00 99.00 99.00 999 1011.7  25.0  22.3 999.0 99.0  1.38
2005 04 07 18 00 180 21.0 26.0 99.00 99.00 99.00 999 1011.8  24.8  22.2 999.0 99.0  2.29
2005 04 07 19 00 210 11.0 13.0 99.00 99.00 99.00 999 1012.5  24.6  22.3 999.0 99.0  3.00
2005 04 07 20 00 280  9.0 12.0 99.00 99.00 99.00 999 1010.8  20.3  22.2 999.0 99.0  3.18
2005 04 07 21 00 240 16.0 21.0 99.00 99.00 99.00 999 1010.8  21.5  22.3 999.0 99.0  2.91
2005 04 07 22 00 260 10.0 15.0 99.00 99.00 99.00 999 1011.9  20.1  22.1 999.0 99.0  2.49
2005 04 07 23 00 260  5.0  6.0 99.00 99.00 99.00 999 1009.4  22.1  21.9 999.0 99.0  1.87
2005 04 08 00 00 240  4.0  5.0 99.00 99.00 99.00 999 1008.7  22.0  21.8 999.0 99.0  1.32
2005 04 08 01 00 230  8.0  9.0 99.00 99.00 99.00 999 1009.7  22.2  21.8 999.0 99.0  0.91
2005 04 08 02 00 220 10.0 12.0 99.00 99.00 99.00 999 1010.0  22.1  21.7 999.0 99.0  0.78
