YYYY MM DD hh mm DIR  SPD GDR GSP GTIME
2005 12 06 16 00  68  6.8  21 10.1 1505
2005 12 06 16 10  69  6.8 999 99.0 9999
2005 12 06 16 20  69  6.7 999 99.0 9999
2005 12 06 16 30  70  6.2 999 99.0 9999
2005 12 06 16 40  75  6.8 999 99.0 9999
2005 12 06 16 50  69  6.2 999 99.0 9999
2005 12 06 17 00  70  6.8  68  8.9 1655
2005 12 06 17 10  66  6.5 999 99.0 9999
2005 12 06 17 20  70  6.7 999 99.0 9999
2005 12 06 17 30  71  6.7 999 99.0 9999
2005 12 06 17 40  69  6.9 999 99.0 9999
2005 12 06 17 50  71  6.6 999 99.0 9999
2005 12 06 18 00  66  6.1  66  8.4 1709
2005 12 06 18 10  69  7.1 999 99.0 9999
2005 12 06 18 20  68  6.8 999 99.0 9999
2005 12 06 18 30  69  7.1 999 99.0 9999
2005 12 06 18 40  72  7.0 999 99.0 9999
2005 12 06 18 50  70  6.7 999 99.0 9999
2005 12 06 19 00  68  6.8  69  8.9 1809
2005 12 06 19 10  76  7.9 999 99.0 9999
2005 12 06 19 20  74  7.6 999 99.0 9999
2005 12 06 19 30  72  7.7 999 99.0 9999
2005 12 06 19 40  67  8.0 999 99.0 9999
2005 12 06 19 50  69  8.3 999 99.0 9999
2005 12 06 20 00  70  8.4  64 10.1 1950
2005 12 06 20 10  74  8.3 999 99.0 9999
2005 12 06 20 20  72  8.3 999 99.0 9999
2005 12 06 20 30  69  8.2 999 99.0 9999
2005 12 06 20 40  72  8.3 999 99.0 9999
2005 12 06 20 50  69  8.3 999 99.0 9999
2005 12 06 21 00  69  8.4  64 10.6 2051
2005 12 06 21 10  73  8.5 999 99.0 9999
2005 12 06 21 20  71  8.8 999 99.0 9999
2005 12 06 21 30  75  8.9 999 99.0 9999
2005 12 06 21 40  74  8.6 999 99.0 9999
2005 12 06 21 50  71  8.9 999 99.0 9999
2005 12 06 22 00  71  9.0  73 11.0 2138
2005 12 06 22 10  69  9.1 999 99.0 9999
2005 12 06 22 20  74  9.4 999 99.0 9999
2005 12 06 22 30  75  9.0 999 99.0 9999
2005 12 06 22 40  71  9.0 999 99.0 9999
2005 12 06 22 50  73  8.3 999 99.0 9999
2005 12 06 23 00  85  8.0  70 11.2 2238
2005 12 06 23 10  87  8.3 999 99.0 9999
2005 12 06 23 20  89  8.9 999 99.0 9999
2005 12 06 23 30  88  9.3 999 99.0 9999
2005 12 06 23 40  92  9.1 999 99.0 9999
2005 12 06 23 50  87  8.9 999 99.0 9999
2005 12 07 00 00  87  9.1  90 10.5 2325
2005 12 07 00 10  85  9.1 999 99.0 9999
2005 12 07 00 20  90  9.1 999 99.0 9999
2005 12 07 00 30  89  8.7 999 99.0 9999
2005 12 07 00 40  88  8.9 999 99.0 9999
2005 12 07 00 50  90  9.0 999 99.0 9999
2005 12 07 01 00  91  8.3  84 10.7 0009
2005 12 07 01 10  91  8.6 999 99.0 9999
2005 12 07 01 20  94  8.7 999 99.0 9999
2005 12 07 01 30  91  8.4 999 99.0 9999
2005 12 07 01 40  89  8.6 999 99.0 9999
2005 12 07 01 50  99  8.9 999 99.0 9999
2005 12 07 02 00  90  8.3  98 11.5 0148
2005 12 07 02 10  89  8.3 999 99.0 9999
2005 12 07 02 20  91  8.9 999 99.0 9999
2005 12 07 02 30  98  8.5 999 99.0 9999
2005 12 07 02 40  95  8.3 999 99.0 9999
2005 12 07 02 50  97  8.5 999 99.0 9999
2005 12 07 03 00  97  9.2  96 10.8 0257
2005 12 07 03 10 102  9.2 999 99.0 9999
2005 12 07 03 20 110  9.4 999 99.0 9999
2005 12 07 03 30 102  7.7 999 99.0 9999
2005 12 07 03 40 106  7.5 999 99.0 9999
2005 12 07 03 50  99  7.9 999 99.0 9999
2005 12 07 04 00 112  8.0 109 12.0 0317
2005 12 07 04 10 115  6.6 999 99.0 9999
2005 12 07 04 20 121  7.0 999 99.0 9999
2005 12 07 04 30 110  6.8 999 99.0 9999
2005 12 07 04 40 106  6.6 999 99.0 9999
2005 12 07 04 50  99  7.0 999 99.0 9999
2005 12 07 05 00  90  6.8 104  8.9 0403
2005 12 07 05 10  95  7.2 999 99.0 9999
2005 12 07 05 20  96  6.9 999 99.0 9999
2005 12 07 05 30  94  6.4 999 99.0 9999
2005 12 07 05 40 105  6.3 999 99.0 9999
2005 12 07 05 50 102  5.6 999 99.0 9999
2005 12 07 06 00 101  5.0  95  8.4 0517
2005 12 07 06 10 100  4.6 999 99.0 9999
2005 12 07 06 20  89  4.3 999 99.0 9999
2005 12 07 06 30  98  4.8 999 99.0 9999
2005 12 07 06 40 111  6.2 999 99.0 9999
2005 12 07 06 50 111  6.3 999 99.0 9999
2005 12 07 07 00 108  5.4 114  7.5 0642
2005 12 07 07 10 103  5.0 999 99.0 9999
2005 12 07 07 20  98  4.7 999 99.0 9999
2005 12 07 07 30 100  4.7 999 99.0 9999
2005 12 07 07 40  99  4.7 999 99.0 9999
2005 12 07 07 50  97  5.3 999 99.0 9999
2005 12 07 08 00 113  5.3  95  6.2 0746
2005 12 07 08 10 114  4.4 999 99.0 9999
2005 12 07 08 20 117  4.0 999 99.0 9999
2005 12 07 08 30 107  3.0 999 99.0 9999
2005 12 07 08 40 108  2.7 999 99.0 9999
2005 12 07 08 50 102  2.4 999 99.0 9999
2005 12 07 09 00 100  1.5 111  5.3 0800
2005 12 07 09 10  59  0.8 999 99.0 9999
2005 12 07 09 20   3  2.3 999 99.0 9999
2005 12 07 09 30  22  2.1 999 99.0 9999
2005 12 07 09 40  29  1.6 999 99.0 9999
2005 12 07 09 50  64  2.5 999 99.0 9999
2005 12 07 10 00  69  2.9  69  3.9 0959
2005 12 07 10 10  66  3.4 999 99.0 9999
2005 12 07 10 20  70  5.3 999 99.0 9999
2005 12 07 10 30  72  5.7 999 99.0 9999
2005 12 07 10 40  67  4.7 999 99.0 9999
2005 12 07 10 50  54  5.2 999 99.0 9999
2005 12 07 11 00  53  5.9  53  7.3 1058
2005 12 07 11 10  52  6.5 999 99.0 9999
2005 12 07 11 20  47  7.2 999 99.0 9999
2005 12 07 11 30  45  6.3 999 99.0 9999
2005 12 07 11 40  56  6.8 999 99.0 9999
2005 12 07 11 50  51  5.9 999 99.0 9999
2005 12 07 12 00  44  5.7  47  8.6 1117
2005 12 07 12 10  46  5.6 999 99.0 9999
2005 12 07 12 20  40  5.9 999 99.0 9999
2005 12 07 12 30  40  6.0 999 99.0 9999
2005 12 07 12 40  37  5.6 999 99.0 9999
2005 12 07 12 50 356  3.0 999 99.0 9999
2005 12 07 13 00 340  1.6  40  7.3 1223
2005 12 07 13 10 345  3.2 999 99.0 9999
2005 12 07 13 20  32  5.0 999 99.0 9999
2005 12 07 13 30  44  7.2 999 99.0 9999
2005 12 07 13 40  43  7.9 999 99.0 9999
2005 12 07 13 50  41  8.3 999 99.0 9999
2005 12 07 14 00  39  6.6  44 10.0 1344
2005 12 07 14 10  44  8.6 999 99.0 9999
2005 12 07 14 20  42  9.0 999 99.0 9999
2005 12 07 14 30  34  8.8 999 99.0 9999
2005 12 07 14 40  36  8.9 999 99.0 9999
2005 12 07 14 50  32  9.9 999 99.0 9999
2005 12 07 15 00  27  9.1  32 11.4 1449
2005 12 07 15 10  22  9.0 999 99.0 9999
2005 12 07 15 20  18  8.4 999 99.0 9999
2005 12 07 15 30  17  8.1 999 99.0 9999
2005 12 07 15 40  17  7.6 999 99.0 9999
2005 12 07 15 50  19  7.7 999 99.0 9999
2005 12 07 16 00   7  6.2  23 10.6 1507
2005 12 07 16 10  10  6.4 999 99.0 9999
2005 12 07 16 20   6  7.7 999 99.0 9999
2005 12 07 16 30 353  5.6 999 99.0 9999
2005 12 07 16 40   1  6.0 999 99.0 9999
2005 12 07 16 50 356  5.1 999 99.0 9999
2005 12 07 17 00   9  7.4  10 10.0 1609
2005 12 07 17 10  10  8.4 999 99.0 9999
2005 12 07 17 20  11  9.2 999 99.0 9999
2005 12 07 17 30  12 10.0 999 99.0 9999
2005 12 07 17 40  11  9.8 999 99.0 9999
2005 12 07 17 50  10  9.3 999 99.0 9999
2005 12 07 18 00  13  9.0  12 12.1 1729
2005 12 07 18 10  12  9.2 999 99.0 9999
2005 12 07 18 20  10  9.9 999 99.0 9999
2005 12 07 18 30   9  9.9 999 99.0 9999
2005 12 07 18 40  10  9.4 999 99.0 9999
2005 12 07 18 50   7  8.9 999 99.0 9999
2005 12 07 19 00   6  8.7  10 11.5 1819
2005 12 07 19 10   9  9.6 999 99.0 9999
2005 12 07 19 20   8  9.7 999 99.0 9999
2005 12 07 19 30   8  9.9 999 99.0 9999
2005 12 07 19 40   6  9.4 999 99.0 9999
2005 12 07 19 50   4  8.9 999 99.0 9999
2005 12 07 20 00   5  9.7   5 11.3 1959
2005 12 07 20 10   3 10.7 999 99.0 9999
2005 12 07 20 20   2 10.5 999 99.0 9999
2005 12 07 20 30   1 10.2 999 99.0 9999
2005 12 07 20 40   1 11.5 999 99.0 9999
2005 12 07 20 50   2 11.7 999 99.0 9999
2005 12 07 21 00   1 10.9   1 13.6 2039
2005 12 07 21 10   0 11.1 999 99.0 9999
2005 12 07 21 20   0 10.7 999 99.0 9999
2005 12 07 21 30 359 11.0 999 99.0 9999
2005 12 07 21 40   1 10.5 999 99.0 9999
2005 12 07 21 50 358 10.6 999 99.0 9999
2005 12 07 22 00   0 11.4   1 13.7 2151
2005 12 07 22 10 359 10.3 999 99.0 9999
2005 12 07 22 20 358 11.2 999 99.0 9999
2005 12 07 22 30 359 10.8 999 99.0 9999
2005 12 07 22 40 359 10.7 999 99.0 9999
2005 12 07 22 50 359 11.8 999 99.0 9999
2005 12 07 23 00   5 12.1 359 14.7 2249
2005 12 07 23 10 359 10.5 999 99.0 9999
2005 12 07 23 20 357 11.2 999 99.0 9999
2005 12 07 23 30 357 11.5 999 99.0 9999
2005 12 07 23 40 357 10.3 999 99.0 9999
2005 12 07 23 50 356 10.8 999 99.0 9999
2005 12 08 00 00 357 12.1 357 15.0 2351
2005 12 08 00 10 355 11.0 999 99.0 9999
2005 12 08 00 20 357 11.4 999 99.0 9999
2005 12 08 00 30 357 12.0 999 99.0 9999
2005 12 08 00 40 354 11.9 999 99.0 9999
2005 12 08 00 50 356 12.8 999 99.0 9999
2005 12 08 01 00 353 11.2 358 15.9 0040
2005 12 08 01 10 354 11.8 999 99.0 9999
2005 12 08 01 20 356 10.7 999 99.0 9999
2005 12 08 01 30 351 10.1 999 99.0 9999
2005 12 08 01 40 348 10.6 999 99.0 9999
2005 12 08 01 50 343 11.1 999 99.0 9999
2005 12 08 02 00 341 11.1 354 14.4 0109
2005 12 08 02 10 338 10.4 999 99.0 9999
2005 12 08 02 20 342 11.5 999 99.0 9999
2005 12 08 02 30 343 11.6 999 99.0 9999
2005 12 08 02 40 343 11.6 999 99.0 9999
2005 12 08 02 50 344 12.1 999 99.0 9999
2005 12 08 03 00 343 11.1 344 15.0 0248
2005 12 08 03 10 344 11.0 999 99.0 9999
2005 12 08 03 20 341 10.4 999 99.0 9999
2005 12 08 03 30 345 10.8 999 99.0 9999
2005 12 08 03 40 350 11.6 999 99.0 9999
2005 12 08 03 50 342 11.4 999 99.0 9999
2005 12 08 04 00 343 10.9 352 14.9 0335
2005 12 08 04 10 344 10.2 999 99.0 9999
2005 12 08 04 20 336 10.5 999 99.0 9999
2005 12 08 04 30 338 11.6 999 99.0 9999
2005 12 08 04 40 337 12.0 999 99.0 9999
2005 12 08 04 50 339 12.4 999 99.0 9999
2005 12 08 05 00 335 11.8 339 16.9 0440
2005 12 08 05 10 335 10.5 999 99.0 9999
2005 12 08 05 20 337 11.2 999 99.0 9999
2005 12 08 05 30 328 10.1 999 99.0 9999
2005 12 08 05 40 334 11.4 999 99.0 9999
2005 12 08 05 50 340 11.7 999 99.0 9999
2005 12 08 06 00 343 11.3 333 15.6 0536
2005 12 08 06 10 332 10.8 999 99.0 9999
2005 12 08 06 20 331 10.8 999 99.0 9999
2005 12 08 06 30 334 11.0 999 99.0 9999
2005 12 08 06 40 335 10.8 999 99.0 9999
2005 12 08 06 50 338 11.5 999 99.0 9999
2005 12 08 07 00 339 11.4 339 15.0 0657
2005 12 08 07 10 336 11.4 999 99.0 9999
2005 12 08 07 20 334 11.0 999 99.0 9999
2005 12 08 07 30 337 12.0 999 99.0 9999
2005 12 08 07 40 336 10.1 999 99.0 9999
2005 12 08 07 50 336 10.5 999 99.0 9999
2005 12 08 08 00 329 10.2 336 15.4 0721
2005 12 08 08 10 333 10.8 999 99.0 9999
2005 12 08 08 20 337 13.0 999 99.0 9999
2005 12 08 08 30 340 12.8 999 99.0 9999
2005 12 08 08 40 339 12.0 999 99.0 9999
2005 12 08 08 50 338 11.4 999 99.0 9999
2005 12 08 09 00 337 11.8 342 15.9 0821
2005 12 08 09 10 335 10.2 999 99.0 9999
2005 12 08 09 20 331  9.5 999 99.0 9999
2005 12 08 09 30 338 11.5 999 99.0 9999
2005 12 08 09 40 335  9.9 999 99.0 9999
2005 12 08 09 50 337 10.6 999 99.0 9999
2005 12 08 10 00 337 10.9 339 14.7 0923
2005 12 08 10 10 331 10.7 999 99.0 9999
2005 12 08 10 20 335 11.0 999 99.0 9999
2005 12 08 10 30 329 10.9 999 99.0 9999
2005 12 08 10 40 333 10.8 999 99.0 9999
2005 12 08 10 50 331 11.6 999 99.0 9999
2005 12 08 11 00 334 10.9 335 14.6 1050
2005 12 08 11 10 338 11.8 999 99.0 9999
2005 12 08 11 20 337 10.6 999 99.0 9999
2005 12 08 11 30 335 11.0 999 99.0 9999
2005 12 08 11 40 331 10.8 999 99.0 9999
2005 12 08 11 50 334 10.7 999 99.0 9999
2005 12 08 12 00 336 10.3 340 15.8 1105
2005 12 08 12 10 332 11.4 999 99.0 9999
2005 12 08 12 20 336 11.9 999 99.0 9999
2005 12 08 12 30 336 10.5 999 99.0 9999
2005 12 08 12 40 330 10.2 999 99.0 9999
2005 12 08 12 50 332 11.2 999 99.0 9999
2005 12 08 13 00 337 11.3 335 15.5 1213
2005 12 08 13 10 337 11.2 999 99.0 9999
2005 12 08 13 20 335 11.1 999 99.0 9999
2005 12 08 13 30 335 11.4 999 99.0 9999
2005 12 08 13 40 335 11.2 999 99.0 9999
2005 12 08 13 50 336 11.0 999 99.0 9999
2005 12 08 14 00 336 11.5 335 15.9 1328
2005 12 08 14 10 340 10.8 999 99.0 9999
2005 12 08 14 20 332  9.8 999 99.0 9999
2005 12 08 14 30 332 10.2 999 99.0 9999
2005 12 08 14 40 330 11.2 999 99.0 9999
2005 12 08 14 50 331 10.6 999 99.0 9999
2005 12 08 15 00 329 10.9 331 14.4 1431
2005 12 08 15 10 329 11.3 999 99.0 9999
2005 12 08 15 20 328 11.1 999 99.0 9999
2005 12 08 15 30 329 10.2 999 99.0 9999
2005 12 08 15 40 330 11.2 999 99.0 9999
2005 12 08 15 50 334 10.2 999 99.0 9999
2005 12 08 16 00 333 10.2 329 14.9 1507
2005 12 08 16 10 336 10.7 999 99.0 9999
2005 12 08 16 20 336 10.5 999 99.0 9999
2005 12 08 16 30 331  9.6 999 99.0 9999
2005 12 08 16 40 335 10.2 999 99.0 9999
2005 12 08 16 50 327 10.1 999 99.0 9999
2005 12 08 17 00 332  9.9 336 13.6 1606
2005 12 08 17 10 325 10.5 999 99.0 9999
2005 12 08 17 20 330  9.2 999 99.0 9999
2005 12 08 17 30 323 10.0 999 99.0 9999
2005 12 08 17 40 330 10.0 999 99.0 9999
2005 12 08 17 50 332 10.4 999 99.0 9999
2005 12 08 18 00 332 10.1 330 13.8 1745
2005 12 08 18 10 332 10.2 999 99.0 9999
2005 12 08 18 20 335  9.8 999 99.0 9999
2005 12 08 18 30 334  9.4 999 99.0 9999
2005 12 08 18 40 326  9.0 999 99.0 9999
2005 12 08 18 50 324  8.3 999 99.0 9999
2005 12 08 19 00 316  7.5 332 13.1 1803
2005 12 08 19 10 319  8.3 999 99.0 9999
2005 12 08 19 20 326  8.0 999 99.0 9999
2005 12 08 19 30 326  8.3 999 99.0 9999
2005 12 08 19 40 332  9.6 999 99.0 9999
2005 12 08 19 50 322  8.6 999 99.0 9999
2005 12 08 20 00 320  8.4 332 12.8 1940
2005 12 08 20 10 326  8.4 999 99.0 9999
2005 12 08 20 20 329  8.6 999 99.0 9999
2005 12 08 20 30 326  8.9 999 99.0 9999
2005 12 08 20 40 325  8.5 999 99.0 9999
2005 12 08 20 50 331  8.9 999 99.0 9999
2005 12 08 21 00 330  9.1 331 12.0 2014
2005 12 08 21 10 334  8.1 999 99.0 9999
2005 12 08 21 20 326  8.1 999 99.0 9999
2005 12 08 21 30 340  9.0 999 99.0 9999
2005 12 08 21 40 333  7.9 999 99.0 9999
2005 12 08 21 50 334  7.9 999 99.0 9999
2005 12 08 22 00 341  8.8 335 12.0 2123
2005 12 08 22 10 335  8.0 999 99.0 9999
2005 12 08 22 20 332  8.5 999 99.0 9999
2005 12 08 22 30 335  9.2 999 99.0 9999
2005 12 08 22 40 338  9.5 999 99.0 9999
2005 12 08 22 50 340  9.8 999 99.0 9999
2005 12 08 23 00 342  9.3 347 12.1 2252
2005 12 08 23 10 335  8.2 999 99.0 9999
2005 12 08 23 20 329  8.5 999 99.0 9999
2005 12 08 23 30 334  8.3 999 99.0 9999
2005 12 08 23 40 335  8.5 999 99.0 9999
2005 12 08 23 50 331  8.5 999 99.0 9999
2005 12 09 00 00 327  7.7 343 11.3 2300
2005 12 09 00 10 332  7.1 999 99.0 9999
2005 12 09 00 20 331  7.4 999 99.0 9999
2005 12 09 00 30 331  7.2 999 99.0 9999
2005 12 09 00 40 326  6.7 999 99.0 9999
2005 12 09 00 50 326  7.3 999 99.0 9999
2005 12 09 01 00 326  6.7 329  9.5 0001
2005 12 09 01 10 334  6.9 999 99.0 9999
2005 12 09 01 20 335  7.4 999 99.0 9999
2005 12 09 01 30 338  7.2 999 99.0 9999
2005 12 09 01 40 338  6.9 999 99.0 9999
2005 12 09 01 50 343  7.6 999 99.0 9999
2005 12 09 02 00 345  7.2 334  9.3 0107
2005 12 09 02 10 348  6.9 999 99.0 9999
2005 12 09 02 20 342  6.9 999 99.0 9999
2005 12 09 02 30 346  7.1 999 99.0 9999
2005 12 09 02 40 336  7.1 999 99.0 9999
2005 12 09 02 50 325  6.6 999 99.0 9999
2005 12 09 03 00 331  6.8 326  9.1 0245
2005 12 09 03 10 330  6.6 999 99.0 9999
2005 12 09 03 20 331  7.3 999 99.0 9999
2005 12 09 03 30 338  7.3 999 99.0 9999
2005 12 09 03 40 332  7.7 999 99.0 9999
2005 12 09 03 50 336  7.8 999 99.0 9999
2005 12 09 04 00 341  7.9 331 10.4 0340
2005 12 09 04 10 334  8.3 999 99.0 9999
2005 12 09 04 20 338  8.2 999 99.0 9999
2005 12 09 04 30 343  8.8 999 99.0 9999
2005 12 09 04 40 341  8.1 999 99.0 9999
2005 12 09 04 50 349  8.4 999 99.0 9999
2005 12 09 05 00 346  7.9 349 11.1 0449
2005 12 09 05 10 345  7.9 999 99.0 9999
2005 12 09 05 20 323  7.9 999 99.0 9999
2005 12 09 05 30 333  7.6 999 99.0 9999
2005 12 09 05 40 337  7.3 999 99.0 9999
2005 12 09 05 50 334  6.7 999 99.0 9999
2005 12 09 06 00 334  6.8 326 10.1 0513
2005 12 09 06 10 338  7.1 999 99.0 9999
2005 12 09 06 20 341  7.2 999 99.0 9999
2005 12 09 06 30 337  7.4 999 99.0 9999
2005 12 09 06 40 333  6.8 999 99.0 9999
2005 12 09 06 50 338  6.8 999 99.0 9999
2005 12 09 07 00 335  6.4 339  9.5 0622
2005 12 09 07 10 330  6.5 999 99.0 9999
2005 12 09 07 20 342  6.9 999 99.0 9999
2005 12 09 07 30 340  7.1 999 99.0 9999
2005 12 09 07 40 340  7.8 999 99.0 9999
2005 12 09 07 50 340  7.2 999 99.0 9999
2005 12 09 08 00 352  7.5 340  9.8 0735
2005 12 09 08 10 357  7.7 999 99.0 9999
2005 12 09 08 20 354  7.8 999 99.0 9999
2005 12 09 08 30 354  8.2 999 99.0 9999
2005 12 09 08 40 356  8.5 999 99.0 9999
2005 12 09 08 50 356  6.7 999 99.0 9999
2005 12 09 09 00   1  7.2   0 10.7 0830
2005 12 09 09 10 349  6.6 999 99.0 9999
2005 12 09 09 20   0  8.0 999 99.0 9999
2005 12 09 09 30 359  7.4 999 99.0 9999
2005 12 09 09 40   0  6.4 999 99.0 9999
2005 12 09 09 50 359  5.8 999 99.0 9999
2005 12 09 10 00 358  7.4 355  9.6 0912
2005 12 09 10 10 359  6.4 999 99.0 9999
2005 12 09 10 20 359  5.9 999 99.0 9999
2005 12 09 10 30 356  5.5 999 99.0 9999
2005 12 09 10 40 359  5.3 999 99.0 9999
2005 12 09 10 50   0  5.9 999 99.0 9999
2005 12 09 11 00   0  5.9 359  8.0 1008
2005 12 09 11 10   6  6.3 999 99.0 9999
2005 12 09 11 20 359  5.6 999 99.0 9999
2005 12 09 11 30 357  5.6 999 99.0 9999
2005 12 09 11 40 359  6.1 999 99.0 9999
2005 12 09 11 50 358  5.8 999 99.0 9999
2005 12 09 12 00 358  6.2   4  8.1 1102
2005 12 09 12 10   1  6.6 999 99.0 9999
2005 12 09 12 20   3  6.6 999 99.0 9999
2005 12 09 12 30   8  6.3 999 99.0 9999
2005 12 09 12 40   0  5.4 999 99.0 9999
2005 12 09 12 50 356  5.4 999 99.0 9999
2005 12 09 13 00 357  5.5  12  8.4 1221
2005 12 09 13 10 353  5.3 999 99.0 9999
2005 12 09 13 20 352  6.0 999 99.0 9999
2005 12 09 13 30 356  6.5 999 99.0 9999
2005 12 09 13 40 352  6.7 999 99.0 9999
2005 12 09 13 50 353  6.1 999 99.0 9999
2005 12 09 14 00 352  5.5 352  8.3 1333
2005 12 09 14 10 344  5.0 999 99.0 9999
2005 12 09 14 20 338  5.0 999 99.0 9999
2005 12 09 14 30 312  4.0 999 99.0 9999
2005 12 09 14 40 312  4.7 999 99.0 9999
2005 12 09 14 50 330  6.0 999 99.0 9999
2005 12 09 15 00 340  6.3 340  8.8 1451
2005 12 09 15 10 342  5.6 999 99.0 9999
2005 12 09 15 20 349  6.8 999 99.0 9999
2005 12 09 15 30 353  5.9 999 99.0 9999
2005 12 09 15 40 355  6.4 999 99.0 9999
2005 12 09 15 50 355  6.5 999 99.0 9999
2005 12 09 16 00 350  7.2 358  9.0 1521
2005 12 09 16 10 354  6.9 999 99.0 9999
2005 12 09 16 20 349  6.8 999 99.0 9999
2005 12 09 16 30 354  7.3 999 99.0 9999
2005 12 09 16 40 356  6.7 999 99.0 9999
2005 12 09 16 50 358  6.4 999 99.0 9999
2005 12 09 17 00 354  6.3 348  9.6 1620
2005 12 09 17 10 359  7.2 999 99.0 9999
2005 12 09 17 20 355  7.1 999 99.0 9999
2005 12 09 17 30 358  5.7 999 99.0 9999
2005 12 09 17 40 356  5.4 999 99.0 9999
2005 12 09 17 50 347  4.9 999 99.0 9999
2005 12 09 18 00 354  5.1   0  9.2 1712
2005 12 09 18 10 352  5.1 999 99.0 9999
2005 12 09 18 20 354  4.9 999 99.0 9999
2005 12 09 18 30 356  4.3 999 99.0 9999
2005 12 09 18 40 354  3.7 999 99.0 9999
2005 12 09 18 50 347  3.7 999 99.0 9999
2005 12 09 19 00 338  3.6 355  6.7 1818
2005 12 09 19 10 351  3.8 999 99.0 9999
2005 12 09 19 20 347  3.7 999 99.0 9999
2005 12 09 19 30 356  3.9 999 99.0 9999
2005 12 09 19 40 350  3.4 999 99.0 9999
2005 12 09 19 50 348  3.6 999 99.0 9999
2005 12 09 20 00 347  4.5 347  6.5 1959
2005 12 09 20 10 345  5.2 999 99.0 9999
2005 12 09 20 20   6  4.4 999 99.0 9999
2005 12 09 20 30   2  4.1 999 99.0 9999
2005 12 09 20 40   6  3.7 999 99.0 9999
2005 12 09 20 50   1  3.7 999 99.0 9999
2005 12 09 21 00   4  3.7   3  6.7 2025
2005 12 09 21 10   6  3.4 999 99.0 9999
2005 12 09 21 20   8  3.9 999 99.0 9999
2005 12 09 21 30  14  3.9 999 99.0 9999
2005 12 09 21 40   5  4.1 999 99.0 9999
2005 12 09 21 50   7  4.2 999 99.0 9999
2005 12 09 22 00   5  4.3   8  5.8 2148
2005 12 09 22 10 358  4.4 999 99.0 9999
2005 12 09 22 20 351  4.7 999 99.0 9999
2005 12 09 22 30 351  4.9 999 99.0 9999
2005 12 09 22 40   6  5.0 999 99.0 9999
2005 12 09 22 50   0  3.9 999 99.0 9999
2005 12 09 23 00   5  4.0 349  6.3 2225
2005 12 09 23 10  10  3.8 999 99.0 9999
2005 12 09 23 20   0  2.8 999 99.0 9999
2005 12 09 23 30   6  2.9 999 99.0 9999
2005 12 09 23 40  12  3.1 999 99.0 9999
2005 12 09 23 50  15  3.2 999 99.0 9999
2005 12 10 00 00  26  3.5  15  4.8 2300
2005 12 10 00 10  36  3.9 999 99.0 9999
2005 12 10 00 20  34  4.6 999 99.0 9999
2005 12 10 00 30  34  4.4 999 99.0 9999
2005 12 10 00 40  28  3.7 999 99.0 9999
2005 12 10 00 50  21  4.0 999 99.0 9999
2005 12 10 01 00   6  3.7  33  6.2 0016
2005 12 10 01 10 358  3.5 999 99.0 9999
2005 12 10 01 20 353  3.0 999 99.0 9999
2005 12 10 01 30 356  3.7 999 99.0 9999
2005 12 10 01 40 351  3.6 999 99.0 9999
2005 12 10 01 50 345  3.4 999 99.0 9999
2005 12 10 02 00 346  3.7 346  5.1 0158
2005 12 10 02 10 344  4.0 999 99.0 9999
2005 12 10 02 20 346  4.0 999 99.0 9999
2005 12 10 02 30 344  3.7 999 99.0 9999
2005 12 10 02 40 350  3.9 999 99.0 9999
2005 12 10 02 50 357  3.8 999 99.0 9999
2005 12 10 03 00 346  4.1 346  5.2 0218
2005 12 10 03 10 351  4.1 999 99.0 9999
2005 12 10 03 20 355  4.6 999 99.0 9999
2005 12 10 03 30 356  4.8 999 99.0 9999
2005 12 10 03 40 348  4.2 999 99.0 9999
2005 12 10 03 50 354  4.6 999 99.0 9999
2005 12 10 04 00 355  4.5   0  5.7 0320
2005 12 10 04 10 354  4.2 999 99.0 9999
2005 12 10 04 20   0  4.6 999 99.0 9999
2005 12 10 04 30   0  4.5 999 99.0 9999
2005 12 10 04 40 348  5.0 999 99.0 9999
2005 12 10 04 50 353  4.5 999 99.0 9999
2005 12 10 05 00 352  5.0 350  6.2 0434
2005 12 10 05 10 353  4.9 999 99.0 9999
2005 12 10 05 20 358  4.8 999 99.0 9999
2005 12 10 05 30 359  4.3 999 99.0 9999
2005 12 10 05 40 357  4.2 999 99.0 9999
2005 12 10 05 50 356  4.6 999 99.0 9999
2005 12 10 06 00 355  4.8 359  6.2 0553
2005 12 10 06 10 347  4.2 999 99.0 9999
2005 12 10 06 20 331  4.2 999 99.0 9999
2005 12 10 06 30 348  4.5 999 99.0 9999
2005 12 10 06 40 342  4.4 999 99.0 9999
2005 12 10 06 50 336  4.2 999 99.0 9999
2005 12 10 07 00 334  4.7 334  6.0 0652
2005 12 10 07 10 340  5.1 999 99.0 9999
2005 12 10 07 20 341  5.4 999 99.0 9999
2005 12 10 07 30 334  5.0 999 99.0 9999
2005 12 10 07 40 335  4.9 999 99.0 9999
2005 12 10 07 50 340  4.8 999 99.0 9999
2005 12 10 08 00 341  5.3 338  6.9 0722
2005 12 10 08 10 337  5.3 999 99.0 9999
2005 12 10 08 20 335  4.6 999 99.0 9999
2005 12 10 08 30 337  5.1 999 99.0 9999
2005 12 10 08 40 333  4.6 999 99.0 9999
2005 12 10 08 50 336  4.3 999 99.0 9999
2005 12 10 09 00 341  4.7 335  6.8 0803
2005 12 10 09 10 339  4.7 999 99.0 9999
2005 12 10 09 20 338  4.0 999 99.0 9999
