YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 01 05 04 00  66  8.3  9.2 99.00 99.00 99.00 999 1022.5  22.2  23.3 999.0 99.0 99.00
2005 01 05 05 00  63  8.1  8.9 99.00 99.00 99.00 999 1022.0  22.2  23.6 999.0 99.0 99.00
2005 01 05 06 00  68  7.7  8.8 99.00 99.00 99.00 999 1021.3  22.2  24.0 999.0 99.0 99.00
2005 01 05 07 00  66  7.6  8.2 99.00 99.00 99.00 999 1020.6  22.3  24.1 999.0 99.0 99.00
2005 01 05 08 00  95  7.8  9.1 99.00 99.00 99.00 999 1019.9  23.3  24.2 999.0 99.0 99.00
2005 01 05 09 00  67  5.4  6.3 99.00 99.00 99.00 999 1019.9  22.3  24.3 999.0 99.0 99.00
2005 01 05 10 00  96  6.7  7.7 99.00 99.00 99.00 999 1019.8  23.4  24.3 999.0 99.0 99.00
2005 01 05 11 00  98  7.8  8.8 99.00 99.00 99.00 999 1019.9  23.4  24.3 999.0 99.0 99.00
2005 01 05 12 00 102  7.5  8.4 99.00 99.00 99.00 999 1020.4  23.4  24.3 999.0 99.0 99.00
2005 01 05 13 00 101  7.1  7.9 99.00 99.00 99.00 999 1021.1  23.6  24.2 999.0 99.0 99.00
2005 01 05 14 00  99  5.9  7.8 99.00 99.00 99.00 999 1021.9  23.7  24.2 999.0 99.0 99.00
2005 01 05 15 00 122  6.1  6.7 99.00 99.00 99.00 999 1022.0  23.7  24.2 999.0 99.0 99.00
2005 01 05 16 00  85  6.6  7.3 99.00 99.00 99.00 999 1021.5  22.7  24.3 999.0 99.0 99.00
2005 01 05 17 00 116  7.2  7.9 99.00 99.00 99.00 999 1020.7  23.8  24.4 999.0 99.0 99.00
2005 01 05 18 00 109  5.7  6.6 99.00 99.00 99.00 999 1019.8  23.6  24.5 999.0 99.0 99.00
2005 01 05 19 00 109  6.3  7.1 99.00 99.00 99.00 999 1018.7  23.8  24.5 999.0 99.0 99.00
2005 01 05 20 00 104  6.7  7.6 99.00 99.00 99.00 999 1018.0  23.8  24.6 999.0 99.0 99.00
2005 01 05 21 00  97  6.2  6.7 99.00 99.00 99.00 999 1018.0  23.6  24.5 999.0 99.0 99.00
2005 01 05 22 00 100  6.7  7.2 99.00 99.00 99.00 999 1018.1  23.9  24.5 999.0 99.0 99.00
