YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 02 11 14 00 345  4.9 12.1 99.00 99.00 99.00 999 1022.5  12.1 999.0 999.0 99.0 99.00
2005 02 11 15 00 344  3.2  8.0 99.00 99.00 99.00 999 1023.1  12.5 999.0 999.0 99.0 99.00
2005 02 11 16 00 344  2.6  6.2 99.00 99.00 99.00 999 1023.2  13.3 999.0 999.0 99.0 99.00
2005 02 11 17 00 346  2.3  7.2 99.00 99.00 99.00 999 1022.8  13.1 999.0 999.0 99.0 99.00
2005 02 11 18 00 347  2.3  6.8 99.00 99.00 99.00 999 1021.8  13.4 999.0 999.0 99.0 99.00
2005 02 11 19 00 345  2.7  6.1 99.00 99.00 99.00 999 1021.4  14.2 999.0 999.0 99.0 99.00
2005 02 11 20 00 344  5.3  8.4 99.00 99.00 99.00 999 1020.7  14.6 999.0 999.0 99.0 99.00
2005 02 11 21 00 345  5.1  7.4 99.00 99.00 99.00 999 1020.4  15.5 999.0 999.0 99.0 99.00
2005 02 11 22 00 344  3.9  8.1 99.00 99.00 99.00 999 1020.4  16.0 999.0 999.0 99.0 99.00
2005 02 11 23 00 345  6.9  9.3 99.00 99.00 99.00 999 1021.0  15.5 999.0 999.0 99.0 99.00
2005 02 12 00 00 344  4.8  8.6 99.00 99.00 99.00 999 1021.2  15.5 999.0 999.0 99.0 99.00
2005 02 12 01 00 344  7.5  9.0 99.00 99.00 99.00 999 1021.9  15.7 999.0 999.0 99.0 99.00
2005 02 12 02 00 344  5.1  8.7 99.00 99.00 99.00 999 1022.1  15.6 999.0 999.0 99.0 99.00
2005 02 12 03 00 344  6.4  8.4 99.00 99.00 99.00 999 1022.2  15.7 999.0 999.0 99.0 99.00
2005 02 12 04 00 345  3.2  8.1 99.00 99.00 99.00 999 1022.2  15.2 999.0 999.0 99.0 99.00
2005 02 12 05 00 344  1.1  6.8 99.00 99.00 99.00 999 1021.6  15.3 999.0 999.0 99.0 99.00
2005 02 12 06 00 345  1.8  6.2 99.00 99.00 99.00 999 1021.0  15.1 999.0 999.0 99.0 99.00
2005 02 12 07 00 346  3.3  5.8 99.00 99.00 99.00 999 1021.0  14.5 999.0 999.0 99.0 99.00
2005 02 12 08 00 347  4.3  6.7 99.00 99.00 99.00 999 1021.1  13.3 999.0 999.0 99.0 99.00
2005 02 12 09 00 347  5.6  8.9 99.00 99.00 99.00 999 1021.2  12.3 999.0 999.0 99.0 99.00
2005 02 12 10 00 346  6.8 10.7 99.00 99.00 99.00 999 1021.6  12.3 999.0 999.0 99.0 99.00
2005 02 12 14 00 347  7.6 11.0 99.00 99.00 99.00 999 1024.0  13.2 999.0 999.0 99.0 99.00
2005 02 12 15 00 350  6.5 10.5 99.00 99.00 99.00 999 1024.4  13.2 999.0 999.0 99.0 99.00
2005 02 12 16 00 347  4.0  7.5 99.00 99.00 99.00 999 1024.0  13.5 999.0 999.0 99.0 99.00
2005 02 12 17 00 347  3.1  5.7 99.00 99.00 99.00 999 1023.7  13.8 999.0 999.0 99.0 99.00
2005 02 12 18 00 330  2.4  4.6 99.00 99.00 99.00 999 1022.8  14.2 999.0 999.0 99.0 99.00
2005 02 12 19 00 348  1.0  3.5 99.00 99.00 99.00 999 1021.9  14.8 999.0 999.0 99.0 99.00
2005 02 12 20 00 344  3.1  4.1 99.00 99.00 99.00 999 1021.5  15.3 999.0 999.0 99.0 99.00
2005 02 12 21 00 344  2.2  4.4 99.00 99.00 99.00 999 1021.2  16.5 999.0 999.0 99.0 99.00
2005 02 12 22 00 344  2.0  3.5 99.00 99.00 99.00 999 1020.7  16.7 999.0 999.0 99.0 99.00
2005 02 12 23 00 346  0.4  3.4 99.00 99.00 99.00 999 1020.9  16.1 999.0 999.0 99.0 99.00
2005 02 13 00 00 345  0.8  3.2 99.00 99.00 99.00 999 1020.9  15.8 999.0 999.0 99.0 99.00
2005 02 13 01 00 345  0.7  2.7 99.00 99.00 99.00 999 1021.3  15.8 999.0 999.0 99.0 99.00
2005 02 13 02 00 344  0.3  2.7 99.00 99.00 99.00 999 1021.9  16.0 999.0 999.0 99.0 99.00
2005 02 13 03 00 343  0.1  3.1 99.00 99.00 99.00 999 1021.8  16.2 999.0 999.0 99.0 99.00
2005 02 13 04 00 349  0.6  2.5 99.00 99.00 99.00 999 1021.6  16.4 999.0 999.0 99.0 99.00
2005 02 13 05 00 346  0.3  2.5 99.00 99.00 99.00 999 1021.6  16.4 999.0 999.0 99.0 99.00
2005 02 13 06 00 344  1.1  3.6 99.00 99.00 99.00 999 1021.2  16.5 999.0 999.0 99.0 99.00
