ride_id,rideable_type,date_time,ended_at,start_station_ne,start_station_id,end_station_ne,end_station_id,latitude,longitude,end_lat,end_lng,member_casual
25CB672C47FE9A06,docked_bike,5/15/2020 16:35,5/15/2020 16:46,Racine Ave & Belmont Ave,226,Halsted St & Wrightwood Ave,349,41.9397,-87.6589,41.9291,-87.6491,casual
F840B017A7AA1919,docked_bike,5/7/2020 1:29,5/7/2020 1:46,Halsted St & Roscoe St,299,Lake Shore Dr & Belmont Ave,334,41.9437,-87.649,41.9408,-87.6392,casual
B07F36E952576D01,docked_bike,5/7/2020 16:31,5/7/2020 16:47,Bissell St & Armitage Ave,113,Leavitt St & Division St (*),658,41.9184,-87.6522,41.903,-87.6838,casual
41910147E9D589F1,docked_bike,5/24/2020 16:43,5/24/2020 18:21,Millennium Park,90,Millennium Park,90,41.881,-87.6241,41.881,-87.6241,casual
E6001CD72993D9D5,docked_bike,5/7/2020 6:54,5/7/2020 6:59,Carpenter St & Huron St,92,Kingsbury St & Kinzie St,133,41.8946,-87.6534,41.8892,-87.6385,member
5268B1457A21F893,docked_bike,5/22/2020 23:12,5/22/2020 23:24,Broadway & Sheridan Rd,256,Sheffield Ave & Wrightwood Ave,302,41.9528,-87.65,41.9287,-87.6538,casual
EF75964D82B10FA4,docked_bike,5/3/2020 15:42,5/3/2020 17:57,Indiana Ave & Roosevelt Rd,255,Delano Ct & Roosevelt Rd,626,41.8679,-87.623,41.8675,-87.6322,casual
2E45E321B90BF8E7,docked_bike,5/26/2020 20:16,5/26/2020 20:59,Michigan Ave & Washington St,43,Michigan Ave & Lake St,52,41.884,-87.6247,41.886,-87.6241,casual
CE84726B1152AAF2,docked_bike,5/28/2020 14:49,5/28/2020 14:55,Cicero Ave & Lake St,529,Cicero Ave & Quincy St,539,41.8868,-87.7453,41.8776,-87.7454,casual
7442FCFD47295AB1,docked_bike,5/24/2020 11:41,5/24/2020 13:03,California Ave & North Ave,276,Milwaukee Ave & Wabansia Ave,158,41.9104,-87.6972,41.9126,-87.6814,casual
926946B6D68408D1,docked_bike,5/2/2020 20:43,5/2/2020 21:47,Ritchie Ct & Banks St,180,Ritchie Ct & Banks St,180,41.9069,-87.6262,41.9069,-87.6262,casual
87EF78179170B99C,docked_bike,5/3/2020 12:01,5/3/2020 13:28,Den Ave & Cortland St,219,Kedzie Ave & Palmer Ct,290,41.916,-87.6773,41.9215,-87.7073,casual
A7FDC338A9AE51B4,docked_bike,5/26/2020 19:26,5/26/2020 19:51,Ada St & Washington Blvd,346,Ada St & Washington Blvd,346,41.8828,-87.6612,41.8828,-87.6612,casual
40CA9A3AA1355724,docked_bike,5/16/2020 11:52,5/16/2020 12:04,Sheffield Ave & Kingsbury St,20,Clark St & North Ave,126,41.9105,-87.6531,41.912,-87.6319,casual
7B411D3339196E47,docked_bike,5/2/2020 13:04,5/2/2020 15:52,Lake Park Ave & 53rd St,419,Lake Park Ave & 53rd St,419,41.7995,-87.5865,41.7995,-87.5865,casual
FBF0BC908F0A9AE1,docked_bike,5/24/2020 18:47,5/24/2020 19:04,Orleans St & Elm St,23,Ada St & Washington Blvd,346,41.9029,-87.6377,41.8828,-87.6612,casual
3136383C95077158,docked_bike,5/18/2020 23:02,5/18/2020 23:20,Bissell St & Armitage Ave,113,Wells St & Huron St,53,41.9184,-87.6522,41.8947,-87.6344,casual
A0CABAFFCF0C7F53,docked_bike,5/27/2020 22:00,5/27/2020 22:14,Dearborn St & Erie St,110,Lakeview Ave & Fullerton Pkwy,313,41.894,-87.6293,41.9259,-87.639,casual
E51B1295DE5D50CE,docked_bike,5/29/2020 10:46,5/29/2020 11:00,Orleans St & Merchandise Mart Plaza,100,Sedgwick St & Huron St,111,41.8882,-87.6364,41.8947,-87.6384,casual
102BB289CFB65075,docked_bike,5/24/2020 21:12,5/24/2020 22:21,Columbus Dr & Randolph St,195,Columbus Dr & Randolph St,195,41.8847,-87.6195,41.8847,-87.6195,casual
8D737BA2F627D6C5,docked_bike,5/3/2020 13:12,5/3/2020 13:49,Chicago Ave & Dempster St,625,Chicago Ave & Dempster St,625,42.0417,-87.6807,42.0417,-87.6807,casual
465D1F02C97774DD,docked_bike,5/3/2020 15:43,5/3/2020 16:07,Broadway & Wilson Ave,293,Lincoln Ave & Roscoe St,230,41.9652,-87.6581,41.9433,-87.671,casual
0BAC0E8B8F2E5EB8,docked_bike,5/16/2020 16:33,5/16/2020 17:08,Dearborn Pkwy & Delaware Pl,140,Leavitt St & Armitage Ave,309,41.899,-87.6299,41.9178,-87.6824,casual
B563403C13E26CF9,docked_bike,5/21/2020 17:23,5/21/2020 18:07,Halsted St & Roscoe St,299,Lake Shore Dr & Wellington Ave,157,41.9437,-87.649,41.9367,-87.6368,casual
B86C45988DF36950,docked_bike,5/5/2020 6:45,5/5/2020 6:50,Carpenter St & Huron St,92,Kingsbury St & Kinzie St,133,41.8946,-87.6534,41.8892,-87.6385,member
A8721090A2395601,docked_bike,5/13/2020 10:20,5/13/2020 10:26,Wentworth Ave & 63rd St,390,Halsted St & 63rd St,388,41.7801,-87.6297,41.7794,-87.6446,casual
B3A4AA9A7B510203,docked_bike,5/14/2020 21:50,5/14/2020 22:22,Financial Pl & Ida B Wells Dr,89,State St & Randolph St,44,41.875,-87.6331,41.8847,-87.6277,casual
18BB3423528538B9,docked_bike,5/16/2020 10:30,5/16/2020 13:31,Ashland Ave & Division St,210,Noble St & Milwaukee Ave,29,41.9035,-87.6677,41.9007,-87.6626,casual
7089B3EDAFDE9373,docked_bike,5/24/2020 13:56,5/24/2020 14:45,Broadway & Wilson Ave,293,Broadway & Wilson Ave,293,41.9652,-87.6581,41.9652,-87.6581,casual
5E000DF7669CE9EF,docked_bike,5/24/2020 15:32,5/24/2020 17:07,Sheffield Ave & Wrightwood Ave,302,Wood St & Augusta Blvd,657,41.9287,-87.6538,41.8992,-87.6722,casual
7F30AB19767C9E41,docked_bike,5/24/2020 17:08,5/24/2020 17:51,Wood St & Augusta Blvd,657,Honore St & Division St,17,41.8992,-87.6722,41.9031,-87.6739,casual
F33E5D5833C2471D,docked_bike,5/2/2020 14:17,5/2/2020 15:09,Larrabee St & Division St,359,Wells St & Evergreen Ave,291,41.9035,-87.6434,41.9067,-87.6348,casual
D33A088E3BF737F1,docked_bike,5/26/2020 17:45,5/26/2020 18:18,Franklin St & Jackson Blvd,36,Franklin St & Illinois St,672,41.8777,-87.6353,41.891,-87.6355,casual
35D89C94D3F54B97,docked_bike,5/24/2020 16:42,5/24/2020 19:00,Loomis St & Jackson Blvd,146,Loomis St & Jackson Blvd,146,41.8779,-87.662,41.8779,-87.662,casual
42284C144011B8B2,docked_bike,5/25/2020 12:49,5/25/2020 13:31,Halsted St & Wrightwood Ave,349,Halsted St & Wrightwood Ave,349,41.9291,-87.6491,41.9291,-87.6491,casual
CE6265536AB79E7B,docked_bike,5/24/2020 20:35,5/24/2020 20:58,Wood St & Augusta Blvd,657,Halsted St & Wrightwood Ave,349,41.8992,-87.6722,41.9291,-87.6491,casual
88A7BB21C8F37FEA,docked_bike,5/27/2020 18:41,5/27/2020 19:29,Franklin St & Jackson Blvd,36,Franklin St & Jackson Blvd,36,41.8777,-87.6353,41.8777,-87.6353,casual
BD94800F66E04E40,docked_bike,5/19/2020 6:50,5/19/2020 6:55,Carpenter St & Huron St,92,Kingsbury St & Kinzie St,133,41.8946,-87.6534,41.8892,-87.6385,member
A67E6E1B08E34840,docked_bike,5/15/2020 16:56,5/15/2020 17:53,Michigan Ave & Ida B Wells Dr,45,Michigan Ave & Ida B Wells Dr,45,41.8762,-87.6244,41.8762,-87.6244,casual
3EA754263CB67F27,docked_bike,5/15/2020 14:58,5/15/2020 15:08,Stockton Dr & Wrightwood Ave,324,Racine Ave & Wrightwood Ave,343,41.9313,-87.6387,41.9289,-87.659,casual
403CA437E0D61173,docked_bike,5/12/2020 14:34,5/12/2020 15:02,Western Ave & 21st St,203,Western Ave & 21st St,203,41.8541,-87.6858,41.8541,-87.6858,casual
899D6DABDF77C4AB,docked_bike,5/30/2020 13:01,5/30/2020 13:32,Franklin St & Chicago Ave,31,Seeley Ave & Roscoe St,308,41.8967,-87.6357,41.9434,-87.6796,casual
0BBF15D54D44FAF0,docked_bike,5/30/2020 18:06,5/30/2020 18:15,Clark St & Newport St,632,Wilton Ave & Belmont Ave,117,41.9445,-87.6547,41.9402,-87.653,casual
82208A8D60174B2E,docked_bike,5/30/2020 16:40,5/30/2020 17:00,Southport Ave & Roscoe St,229,Wilton Ave & Belmont Ave,117,41.9437,-87.664,41.9402,-87.653,casual
EDDA54B85E9871FC,docked_bike,5/30/2020 19:40,5/30/2020 20:17,Wilton Ave & Belmont Ave,117,Seeley Ave & Roscoe St,308,41.9402,-87.653,41.9434,-87.6796,casual
C96D027A4A2BEE96,docked_bike,5/30/2020 21:13,5/30/2020 21:45,Seeley Ave & Roscoe St,308,Wells St & Huron St,53,41.9434,-87.6796,41.8947,-87.6344,casual
16F9938264048127,docked_bike,5/6/2020 17:25,5/6/2020 18:11,University Library (NU),605,University Library (NU),605,42.0529,-87.6734,42.0529,-87.6734,casual
AC77FB273FBC6648,docked_bike,5/24/2020 11:55,5/24/2020 12:28,Stockton Dr & Wrightwood Ave,324,Honore St & Division St,17,41.9313,-87.6387,41.9031,-87.6739,casual
D81BA997908AE858,docked_bike,5/26/2020 17:30,5/26/2020 18:18,Broadway & Granville Ave,454,Broadway & Granville Ave,454,41.9948,-87.6603,41.9948,-87.6603,casual
FFFF3973EDB05324,docked_bike,5/25/2020 13:49,5/25/2020 14:04,Southport Ave & Wrightwood Ave,190,Wells St & Concord Ln,289,41.9288,-87.6639,41.9121,-87.6347,casual
BDE9AC37FAD1A13B,docked_bike,5/28/2020 19:08,5/28/2020 19:35,Rush St & Superior St,161,Stave St & Armitage Ave,185,41.8958,-87.6259,41.9177,-87.6914,casual
AC82519E91989CBA,docked_bike,5/3/2020 12:25,5/3/2020 12:33,Wells St & Walton St,46,Clark St & Elm St,176,41.8999,-87.6344,41.903,-87.6313,casual
9F18B01AF8184D16,docked_bike,5/2/2020 19:04,5/2/2020 20:40,Lincoln Ave & Fullerton Ave,127,Clark St & Elm St,176,41.9259,-87.6493,41.903,-87.6313,casual
FD207B0BEFECC39B,docked_bike,5/2/2020 17:01,5/2/2020 18:39,Clark St & Elm St,176,Sheffield Ave & Webster Ave,327,41.903,-87.6313,41.9215,-87.6538,casual
3D621149C776102E,docked_bike,5/3/2020 15:18,5/3/2020 16:40,Benson Ave & Church St,596,Central St & Girard Ave,602,42.0482,-87.6835,42.0643,-87.6862,casual
2D44C4F3797244C0,docked_bike,5/3/2020 12:35,5/3/2020 15:12,Clark St & Elm St,176,Benson Ave & Church St,596,41.903,-87.6313,42.0482,-87.6835,casual
989E502B21498D3F,docked_bike,5/7/2020 13:09,5/7/2020 13:39,Sedgwick St & Schiller St,236,Sedgwick St & North Ave,118,41.9076,-87.6386,41.9114,-87.6387,casual
133BE8F3E35D59FC,docked_bike,5/1/2020 17:58,5/1/2020 18:28,Western Ave & Winnebago Ave,116,Western Ave & Winnebago Ave,116,41.9155,-87.687,41.9155,-87.687,casual
5A17E133A099437C,docked_bike,5/16/2020 16:24,5/16/2020 17:22,Woodlawn Ave & 55th St,248,Wabash Ave & 9th St,321,41.7953,-87.5965,41.8708,-87.6257,casual
C9FA19E54051C9FA,docked_bike,5/24/2020 16:34,5/24/2020 17:00,Noble St & Milwaukee Ave,29,900 W Harrison St,109,41.9007,-87.6626,41.8748,-87.6498,casual
C6FEC0AB825ACEAA,docked_bike,5/24/2020 14:50,5/24/2020 14:57,Clinton St & Washington Blvd,91,Aberdeen St & Monroe St,80,41.8834,-87.6412,41.8804,-87.6555,casual
406C06115F1FDE17,docked_bike,5/25/2020 15:54,5/25/2020 16:35,Carpenter St & Huron St,92,Clark St & Lincoln Ave,141,41.8946,-87.6534,41.9157,-87.6346,casual
C76ED209A67A7C02,docked_bike,5/16/2020 15:08,5/16/2020 15:59,Wabash Ave & 16th St,72,Den Ave & Pierce Ave,69,41.8604,-87.6258,41.9094,-87.6777,casual
E941B678143B20B1,docked_bike,5/24/2020 10:10,5/24/2020 10:27,Field Blvd & South Water St,7,Clinton St & Lake St,66,41.8863,-87.6175,41.8856,-87.6418,casual
B469142B5FF189D1,docked_bike,5/23/2020 20:36,5/24/2020 11:31,Leavitt St & Armitage Ave,309,Southport Ave & Roscoe St,229,41.9178,-87.6824,41.9437,-87.664,casual
28FDD63318AD019C,docked_bike,5/6/2020 20:36,5/6/2020 22:30,Greenview Ave & Fullerton Ave,188,Greenview Ave & Fullerton Ave,188,41.9253,-87.6658,41.9253,-87.6658,casual
F8AC14EE153CF555,docked_bike,5/25/2020 17:07,5/25/2020 17:15,Orleans St & Elm St,23,Clark St & Armitage Ave,94,41.9029,-87.6377,41.9183,-87.6363,casual
BAE32511CE0E5F25,docked_bike,5/26/2020 17:55,5/26/2020 20:31,Wabash Ave & 9th St,321,Wabash Ave & 9th St,321,41.8708,-87.6257,41.8708,-87.6257,casual
0193AF8E4889FC9C,docked_bike,5/27/2020 14:24,5/27/2020 14:35,Wood St & Hubbard St,285,Morgan St & Lake St,71,41.8899,-87.6715,41.8855,-87.6523,casual
7D8D57437CD72FFD,docked_bike,5/22/2020 18:33,5/22/2020 19:13,Lincoln Ave & Belmont Ave,131,Talman Ave & Addison St,491,41.9394,-87.6684,41.9466,-87.6946,casual
D4CBF9BBDAB6389B,docked_bike,5/24/2020 14:50,5/24/2020 15:18,McClurg Ct & Erie St,142,Cityfront Plaza Dr & Pioneer Ct,196,41.8945,-87.6179,41.8906,-87.6221,casual
7E68ACEA5D552777,docked_bike,5/3/2020 15:43,5/3/2020 16:37,Financial Pl & Ida B Wells Dr,89,Calumet Ave & 33rd St,149,41.875,-87.6331,41.8349,-87.6179,casual
319E48545BD4ABCE,docked_bike,5/24/2020 15:28,5/24/2020 17:07,Clark St & Lake St,38,Clark St & Lake St,38,41.886,-87.6309,41.886,-87.6309,casual
19BAC925F6D9F593,docked_bike,5/2/2020 15:42,5/2/2020 17:52,Western Ave & Monroe St,381,Western Ave & Monroe St,381,41.8798,-87.6861,41.8798,-87.6861,casual
888DA7E35688AFB7,docked_bike,5/6/2020 16:47,5/6/2020 17:11,Michigan Ave & Washington St,43,Indiana Ave & Roosevelt Rd,255,41.884,-87.6247,41.8679,-87.623,casual
6DE9728B4C48BF58,docked_bike,5/26/2020 14:09,5/26/2020 15:38,Woodlawn Ave & 55th St,248,Woodlawn Ave & 55th St,248,41.7953,-87.5965,41.7953,-87.5965,casual
5E502A4D4BBA57FE,docked_bike,5/24/2020 18:22,5/24/2020 20:35,California Ave & Montrose Ave,481,California Ave & Montrose Ave,481,41.9611,-87.6954,41.9611,-87.6954,casual
0B27EB612AE7B5B6,docked_bike,5/3/2020 16:39,5/3/2020 18:56,Kedzie Ave & Lake St,377,Green St & Madison St,198,41.8846,-87.7063,41.8819,-87.6488,casual
BD84FFCDFDF1726E,docked_bike,5/29/2020 18:32,5/29/2020 19:40,Pine Grove Ave & Waveland Ave,232,Pine Grove Ave & Waveland Ave,232,41.9499,-87.6461,41.9499,-87.6461,casual
226DA124DDA75A6E,docked_bike,5/25/2020 12:47,5/25/2020 13:12,Clark St & Newport St,632,Sedgwick St & North Ave,118,41.9445,-87.6547,41.9114,-87.6387,casual
98C10A56A97774C2,docked_bike,5/2/2020 18:13,5/2/2020 19:57,Spaulding Ave & Armitage Ave,506,Spaulding Ave & Armitage Ave,506,41.9171,-87.7102,41.9171,-87.7102,casual
D0666C4CECA1CB4B,docked_bike,5/30/2020 2:09,5/30/2020 3:16,Dearborn St & Monroe St,49,LaSalle St & Washington St,98,41.8813,-87.6295,41.8827,-87.6325,casual
BE4C68E4D42A8D2A,docked_bike,5/26/2020 8:40,5/26/2020 8:46,South Shore Dr & 71st St,12,South Shore Dr & 67th St,355,41.7664,-87.5657,41.7736,-87.5675,casual
DD6B279D0585B0BE,docked_bike,5/30/2020 17:41,5/30/2020 18:13,Wells St & Hubbard St,212,Broadway & Waveland Ave,304,41.8899,-87.6343,41.9491,-87.6486,casual
3BD50970E4E130C5,docked_bike,5/25/2020 17:07,5/25/2020 20:04,Clark St & 9th St (LI),394,Stockton Dr & Wrightwood Ave,324,41.8708,-87.6312,41.9313,-87.6387,casual
F4BDB8EBECBE1380,docked_bike,5/25/2020 16:02,5/25/2020 17:06,Halsted St & Roosevelt Rd,55,Clark St & 9th St (LI),394,41.8673,-87.6486,41.8708,-87.6312,casual
23BC4D29120C49C7,docked_bike,5/24/2020 17:42,5/24/2020 18:05,Den Ave & Chicago Ave,128,Rush St & Superior St,161,41.8958,-87.6772,41.8958,-87.6259,casual
6462CADD4AEDF859,docked_bike,5/24/2020 15:48,5/24/2020 16:05,Lake Shore Dr & Ohio St,99,Franklin St & Illinois St,672,41.8926,-87.6145,41.891,-87.6355,casual
DB235BDF8A12886E,docked_bike,5/24/2020 16:26,5/24/2020 16:53,Den Ave & Grand Ave,214,Western Ave & Winnebago Ave,116,41.8912,-87.6769,41.9155,-87.687,casual
BF36DE89C57E0EBD,docked_bike,5/24/2020 17:20,5/24/2020 17:41,Western Ave & Winnebago Ave,116,Den Ave & Chicago Ave,128,41.9155,-87.687,41.8958,-87.6772,casual
9272CCF3AD9F5454,docked_bike,5/24/2020 16:07,5/24/2020 16:25,Franklin St & Illinois St,672,Den Ave & Grand Ave,214,41.891,-87.6355,41.8912,-87.6769,casual
46F120DD187D9EC1,docked_bike,5/30/2020 2:31,5/30/2020 3:03,Dearborn St & Monroe St,49,Wabash Ave & Wacker Pl,194,41.8813,-87.6295,41.8869,-87.626,casual
9E3C58DCE94D6B23,docked_bike,5/2/2020 16:52,5/2/2020 17:28,Clinton St & Lake St,66,McClurg Ct & Erie St,142,41.8856,-87.6418,41.8945,-87.6179,casual
C5AD030E993E418C,docked_bike,5/30/2020 19:20,5/30/2020 19:32,Clark St & North Ave,126,Lincoln Park Conservatory,673,41.912,-87.6319,41.9239,-87.6358,casual
2F00952447478C9D,docked_bike,5/14/2020 17:24,5/14/2020 17:58,Dearborn Pkwy & Delaware Pl,140,Wells St & Huron St,53,41.899,-87.6299,41.8947,-87.6344,casual
17214770DD7179FE,docked_bike,5/7/2020 9:16,5/7/2020 9:23,Larrabee St & Webster Ave,144,Sheffield Ave & Fullerton Ave,67,41.9218,-87.6441,41.9256,-87.6537,member
4359552ABD67CFFD,docked_bike,5/30/2020 17:23,5/30/2020 17:39,Wood St & Chicago Ave (*),637,California Ave & Division St,216,41.8956,-87.6721,41.903,-87.6975,member
9F4D90F737684349,docked_bike,5/30/2020 17:22,5/30/2020 17:23,Wood St & Chicago Ave (*),637,Wood St & Chicago Ave (*),637,41.8956,-87.6721,41.8956,-87.6721,member
86F50010AD23B963,docked_bike,5/9/2020 14:16,5/9/2020 15:01,Larrabee St & Webster Ave,144,Clark St & Armitage Ave,94,41.9218,-87.6441,41.9183,-87.6363,member
E88EFAAF54A44004,docked_bike,5/6/2020 17:46,5/6/2020 18:10,Halsted St & Dickens Ave,225,Aberdeen St & Jackson Blvd,21,41.9199,-87.6488,41.8777,-87.6548,member
E2D24CFA2074F97F,docked_bike,5/26/2020 19:35,5/26/2020 19:50,Clifton Ave & Armitage Ave,223,Larrabee St & Kingsbury St,48,41.9182,-87.6569,41.8978,-87.6429,member
5194474B07114332,docked_bike,5/30/2020 16:32,5/30/2020 16:55,Clark St & Lake St,38,Larrabee St & Webster Ave,144,41.886,-87.6309,41.9218,-87.6441,casual
DA2CA48050A83CEB,docked_bike,5/25/2020 18:46,5/25/2020 19:27,Stetson Ave & South Water St,264,Dearborn St & Monroe St,49,41.8868,-87.6223,41.8813,-87.6295,casual
AE52BB950FC57558,docked_bike,5/24/2020 16:57,5/24/2020 17:13,Halsted St & Dickens Ave,225,Larrabee St & Kingsbury St,48,41.9199,-87.6488,41.8978,-87.6429,member
7F02C6DA02CE73B5,docked_bike,5/24/2020 15:31,5/24/2020 15:51,Lincoln Park Conservatory,673,Bissell St & Armitage Ave,113,41.9239,-87.6358,41.9184,-87.6522,member
847F0ADCE31D3D9C,docked_bike,5/21/2020 16:34,5/21/2020 16:40,Halsted St & Wrightwood Ave,349,Larrabee St & Webster Ave,144,41.9291,-87.6491,41.9218,-87.6441,member
C90EE1FC55FA7CCC,docked_bike,5/30/2020 19:43,5/30/2020 19:54,Wacker Dr & Washington St,18,Clinton St & Lake St,66,41.8831,-87.6373,41.8856,-87.6418,casual
139AAB7721BE699C,docked_bike,5/30/2020 12:07,5/30/2020 12:29,Western Ave & Leland Ave,239,Pine Grove Ave & Irving Park Rd,254,41.9665,-87.6884,41.9544,-87.648,casual
3F8CEAC8612DC36E,docked_bike,5/13/2020 20:10,5/13/2020 21:13,Wilton Ave & Diversey Pkwy,13,Wilton Ave & Diversey Pkwy,13,41.9324,-87.6527,41.9324,-87.6527,casual
47F76520FD09AB16,docked_bike,5/24/2020 15:00,5/24/2020 15:23,Wood St & Hubbard St,285,Morgan St & Lake St,71,41.8899,-87.6715,41.8855,-87.6523,casual
D6F0045D0658215C,docked_bike,5/24/2020 12:33,5/24/2020 14:18,Wabash Ave & 9th St,321,Wood St & Hubbard St,285,41.8708,-87.6257,41.8899,-87.6715,casual
CDE7B19895D263D5,docked_bike,5/24/2020 16:05,5/24/2020 16:21,Morgan St & Lake St,71,State St & Harrison St,5,41.8855,-87.6523,41.8741,-87.6277,casual
A4A5A38D125E7BF2,docked_bike,5/30/2020 15:49,5/30/2020 16:21,Wabash Ave & 16th St,72,Rush St & Hubbard St,125,41.8604,-87.6258,41.8902,-87.6262,casual
016B5632BA0E35D5,docked_bike,5/23/2020 21:10,5/23/2020 21:33,Racine Ave & 65th St,564,Racine Ave & Garfield Blvd,559,41.7754,-87.6543,41.7942,-87.6551,casual
A4CC33F6BA3EFDD7,docked_bike,5/26/2020 22:44,5/27/2020 7:37,Wabash Ave & Roosevelt Rd,59,Wabash Ave & Roosevelt Rd,59,41.8672,-87.626,41.8672,-87.626,casual
189A199112DBDAAB,docked_bike,5/26/2020 14:20,5/26/2020 14:29,Mies van der Rohe Way & Chicago Ave,173,Mies van der Rohe Way & Chestnut St,145,41.8969,-87.6217,41.8986,-87.6219,casual
693917A4E40D636F,docked_bike,5/25/2020 16:33,5/25/2020 17:53,South Shore Dr & 67th St,355,South Shore Dr & 67th St,355,41.7736,-87.5675,41.7736,-87.5675,casual
80097109D3F90025,docked_bike,5/29/2020 17:35,5/29/2020 17:55,Pine Grove Ave & Irving Park Rd,254,Broadway & Barry Ave,300,41.9544,-87.648,41.9377,-87.6441,casual
2FC842D50D2E61F1,docked_bike,5/3/2020 18:11,5/3/2020 19:12,Prairie Ave & Garfield Blvd,204,Prairie Ave & Garfield Blvd,204,41.7949,-87.6187,41.7949,-87.6187,casual
D39F0498EEBCF1F2,docked_bike,5/4/2020 6:46,5/4/2020 6:51,Carpenter St & Huron St,92,Kingsbury St & Kinzie St,133,41.8946,-87.6534,41.8892,-87.6385,member
33EE49FCB08945DB,docked_bike,5/11/2020 11:12,5/11/2020 11:43,Wells St & Huron St,53,LaSalle Dr & Huron St,627,41.8947,-87.6344,41.8949,-87.6323,casual
D08A29242D7F090F,docked_bike,5/30/2020 19:41,5/30/2020 20:04,Clark St & Berwyn Ave,463,Broadway & Barry Ave,300,41.978,-87.668,41.9377,-87.6441,casual
C775D2FF81CCB440,docked_bike,5/9/2020 15:43,5/9/2020 16:43,Burling St (Halsted) & Diversey Pkwy (Temp),332,Burling St (Halsted) & Diversey Pkwy (Temp),332,41.9331,-87.6478,41.9331,-87.6478,casual
302B21A20B08EAFC,docked_bike,5/9/2020 15:11,5/9/2020 16:24,Millennium Park,90,Canal St & Jackson Blvd,75,41.881,-87.6241,41.8772,-87.6394,casual
9AC62F6F55F765FF,docked_bike,5/9/2020 16:25,5/9/2020 16:49,Canal St & Jackson Blvd,75,Michigan Ave & Washington St,43,41.8772,-87.6394,41.884,-87.6247,casual
F5BAB84C83283955,docked_bike,5/9/2020 15:07,5/9/2020 15:11,Michigan Ave & Washington St,43,Millennium Park,90,41.884,-87.6247,41.881,-87.6241,casual
54B43E3AFE7ED1BC,docked_bike,5/2/2020 15:27,5/2/2020 17:56,Millennium Park,90,Michigan Ave & Lake St,52,41.881,-87.6241,41.886,-87.6241,casual
A04C5613E9A8630C,docked_bike,5/24/2020 13:54,5/24/2020 14:23,Halsted St & 35th St,279,Blue Island Ave & 18th St,129,41.8307,-87.6472,41.8576,-87.6615,casual
D1B5D27FE260C2A5,docked_bike,5/3/2020 12:58,5/3/2020 13:11,Columbus Dr & Randolph St,195,Indiana Ave & Roosevelt Rd,255,41.8847,-87.6195,41.8679,-87.623,casual
8B0E19B00CEC52E5,docked_bike,5/9/2020 17:59,5/9/2020 18:44,Ritchie Ct & Banks St,180,Ashland Ave & Wellington Ave,250,41.9069,-87.6262,41.9361,-87.6698,casual
A1067C11C4909368,docked_bike,5/9/2020 18:48,5/9/2020 19:26,Ashland Ave & Wellington Ave,250,Den Ave & Cortland St,219,41.9361,-87.6698,41.916,-87.6773,casual
3CB0D3A399943AC0,docked_bike,5/9/2020 19:27,5/9/2020 20:08,Den Ave & Cortland St,219,Ritchie Ct & Banks St,180,41.916,-87.6773,41.9069,-87.6262,casual
54A7CD9C41E87889,docked_bike,5/14/2020 21:23,5/14/2020 22:26,Union Ave & Root St,408,Clark St & Wellington Ave,156,41.8191,-87.6433,41.9365,-87.6475,casual
3D52E37EB828B1A6,docked_bike,5/29/2020 16:54,5/29/2020 17:11,Normal Ave & Archer Ave,209,Emerald Ave & 31st St,339,41.8495,-87.6406,41.8382,-87.6451,casual
5A63482A3F3B9A0B,docked_bike,5/25/2020 13:04,5/25/2020 13:52,Canal St & Taylor St,414,Paulina St & Flournoy St,383,41.8703,-87.6395,41.873,-87.6691,casual
6545C83A5AB4E20F,docked_bike,5/29/2020 22:06,5/29/2020 22:45,McClurg Ct & Erie St,142,McClurg Ct & Erie St,142,41.8945,-87.6179,41.8945,-87.6179,casual
4F9E2C5077E7CBDA,docked_bike,5/16/2020 15:43,5/16/2020 16:06,Desplaines St & Kinzie St,56,Milwaukee Ave & Rockwell St,222,41.8887,-87.6444,41.9202,-87.693,casual
A71D722E5D4115E1,docked_bike,5/2/2020 16:15,5/2/2020 16:57,Halsted St & Roscoe St,299,Clark St & Newport St,632,41.9437,-87.649,41.9445,-87.6547,casual
34C33847C3CDB9B1,docked_bike,5/29/2020 19:18,5/29/2020 19:22,Desplaines St & Kinzie St,56,Carpenter St & Huron St,92,41.8887,-87.6444,41.8946,-87.6534,casual
1CC64899589441EC,docked_bike,5/20/2020 19:16,5/20/2020 19:36,Elston Ave & Wabansia Ave,315,Sedgwick St & Webster Ave,143,41.9129,-87.6642,41.9222,-87.6389,casual
ED5F2CCB1BC94F73,docked_bike,5/6/2020 12:37,5/6/2020 12:57,Dearborn St & Monroe St,49,Wabash Ave & Grand Ave,199,41.8813,-87.6295,41.8915,-87.6268,member
D611A593426D8C94,docked_bike,5/12/2020 10:39,5/12/2020 10:57,LaSalle Dr & Huron St,627,Dearborn St & Erie St,110,41.8949,-87.6323,41.894,-87.6293,member
344D141DD0D926A5,docked_bike,5/28/2020 20:08,5/28/2020 20:24,Fairbanks Ct & Grand Ave,24,Wabash Ave & Grand Ave,199,41.8918,-87.6206,41.8915,-87.6268,member
0AC968A431ECF469,docked_bike,5/25/2020 11:14,5/25/2020 11:34,Morgan St & Lake St,71,Clinton St & Lake St,66,41.8855,-87.6523,41.8856,-87.6418,member
